occupancy_id,facility_id,facility_name,category,terminal,timestamp,occupancy_count,capacity,occupancy_ratio,crowd_level
OCC001583,FAC0022,Restroom 2,restroom,T1,2026-06-23 22:00:00,9,20,0.43,medium
OCC001584,FAC0022,Restroom 2,restroom,T1,2026-06-23 23:00:00,6,20,0.28,low
OCC001585,FAC0023,Restroom 3,restroom,T1,2026-06-21 00:00:00,4,20,0.22,low
OCC001586,FAC0023,Restroom 3,restroom,T1,2026-06-21 01:00:00,4,20,0.22,low
OCC001587,FAC0023,Restroom 3,restroom,T1,2026-06-21 02:00:00,7,20,0.34,low
OCC001588,FAC0023,Restroom 3,restroom,T1,2026-06-21 03:00:00,5,20,0.23,low
OCC001589,FAC0023,Restroom 3,restroom,T1,2026-06-21 04:00:00,7,20,0.33,low
OCC001590,FAC0023,Restroom 3,restroom,T1,2026-06-21 05:00:00,7,20,0.37,low
OCC001591,FAC0023,Restroom 3,restroom,T1,2026-06-21 06:00:00,11,20,0.54,medium
OCC001592,FAC0023,Restroom 3,restroom,T1,2026-06-21 07:00:00,14,20,0.7,medium
OCC001593,FAC0023,Restroom 3,restroom,T1,2026-06-21 08:00:00,13,20,0.66,medium
OCC001594,FAC0023,Restroom 3,restroom,T1,2026-06-21 09:00:00,13,20,0.63,medium
OCC001595,FAC0023,Restroom 3,restroom,T1,2026-06-21 10:00:00,11,20,0.57,medium
OCC001596,FAC0023,Restroom 3,restroom,T1,2026-06-21 11:00:00,8,20,0.41,medium
OCC001597,FAC0023,Restroom 3,restroom,T1,2026-06-21 12:00:00,7,20,0.33,low
OCC001598,FAC0023,Restroom 3,restroom,T1,2026-06-21 13:00:00,6,20,0.31,low
OCC001599,FAC0023,Restroom 3,restroom,T1,2026-06-21 14:00:00,7,20,0.35,low
OCC001600,FAC0023,Restroom 3,restroom,T1,2026-06-21 15:00:00,9,20,0.46,medium
OCC001601,FAC0023,Restroom 3,restroom,T1,2026-06-21 16:00:00,12,20,0.58,medium
OCC001602,FAC0023,Restroom 3,restroom,T1,2026-06-21 17:00:00,12,20,0.61,medium
OCC001603,FAC0023,Restroom 3,restroom,T1,2026-06-21 18:00:00,14,20,0.69,medium
OCC001604,FAC0023,Restroom 3,restroom,T1,2026-06-21 19:00:00,12,20,0.61,medium
OCC001605,FAC0023,Restroom 3,restroom,T1,2026-06-21 20:00:00,7,20,0.36,low
OCC001606,FAC0023,Restroom 3,restroom,T1,2026-06-21 21:00:00,8,20,0.4,medium
OCC001607,FAC0023,Restroom 3,restroom,T1,2026-06-21 22:00:00,8,20,0.42,medium
OCC001608,FAC0023,Restroom 3,restroom,T1,2026-06-21 23:00:00,4,20,0.2,low
OCC001609,FAC0023,Restroom 3,restroom,T1,2026-06-22 00:00:00,4,20,0.19,low
OCC001610,FAC0023,Restroom 3,restroom,T1,2026-06-22 01:00:00,4,20,0.21,low
OCC001611,FAC0023,Restroom 3,restroom,T1,2026-06-22 02:00:00,5,20,0.23,low
OCC001612,FAC0023,Restroom 3,restroom,T1,2026-06-22 03:00:00,5,20,0.24,low
OCC001613,FAC0023,Restroom 3,restroom,T1,2026-06-22 04:00:00,7,20,0.33,low
OCC001614,FAC0023,Restroom 3,restroom,T1,2026-06-22 05:00:00,6,20,0.3,low
OCC001615,FAC0023,Restroom 3,restroom,T1,2026-06-22 06:00:00,10,20,0.52,medium
OCC001616,FAC0023,Restroom 3,restroom,T1,2026-06-22 07:00:00,12,20,0.62,medium
OCC001617,FAC0023,Restroom 3,restroom,T1,2026-06-22 08:00:00,13,20,0.65,medium
OCC001618,FAC0023,Restroom 3,restroom,T1,2026-06-22 09:00:00,13,20,0.63,medium
OCC001619,FAC0023,Restroom 3,restroom,T1,2026-06-22 10:00:00,12,20,0.59,medium
OCC001620,FAC0023,Restroom 3,restroom,T1,2026-06-22 11:00:00,9,20,0.44,medium
OCC001621,FAC0023,Restroom 3,restroom,T1,2026-06-22 12:00:00,7,20,0.35,low
OCC001622,FAC0023,Restroom 3,restroom,T1,2026-06-22 13:00:00,6,20,0.29,low
OCC001623,FAC0023,Restroom 3,restroom,T1,2026-06-22 14:00:00,6,20,0.29,low
OCC001624,FAC0023,Restroom 3,restroom,T1,2026-06-22 15:00:00,8,20,0.39,low
OCC001625,FAC0023,Restroom 3,restroom,T1,2026-06-22 16:00:00,9,20,0.45,medium
OCC001626,FAC0023,Restroom 3,restroom,T1,2026-06-22 17:00:00,13,20,0.64,medium
OCC001627,FAC0023,Restroom 3,restroom,T1,2026-06-22 18:00:00,15,20,0.77,high
OCC001628,FAC0023,Restroom 3,restroom,T1,2026-06-22 19:00:00,10,20,0.51,medium
OCC001629,FAC0023,Restroom 3,restroom,T1,2026-06-22 20:00:00,10,20,0.48,medium
OCC001630,FAC0023,Restroom 3,restroom,T1,2026-06-22 21:00:00,9,20,0.43,medium
OCC001631,FAC0023,Restroom 3,restroom,T1,2026-06-22 22:00:00,7,20,0.33,low
OCC001632,FAC0023,Restroom 3,restroom,T1,2026-06-22 23:00:00,4,20,0.21,low
OCC001633,FAC0023,Restroom 3,restroom,T1,2026-06-23 00:00:00,3,20,0.16,low
OCC001634,FAC0023,Restroom 3,restroom,T1,2026-06-23 01:00:00,5,20,0.26,low
OCC001635,FAC0023,Restroom 3,restroom,T1,2026-06-23 02:00:00,4,20,0.19,low
OCC001636,FAC0023,Restroom 3,restroom,T1,2026-06-23 03:00:00,5,20,0.25,low
OCC001637,FAC0023,Restroom 3,restroom,T1,2026-06-23 04:00:00,6,20,0.3,low
OCC001638,FAC0023,Restroom 3,restroom,T1,2026-06-23 05:00:00,7,20,0.33,low
OCC001639,FAC0023,Restroom 3,restroom,T1,2026-06-23 06:00:00,9,20,0.46,medium
OCC001640,FAC0023,Restroom 3,restroom,T1,2026-06-23 07:00:00,14,20,0.7,medium
OCC001641,FAC0023,Restroom 3,restroom,T1,2026-06-23 08:00:00,14,20,0.68,medium
OCC001642,FAC0023,Restroom 3,restroom,T1,2026-06-23 09:00:00,15,20,0.73,medium
OCC001643,FAC0023,Restroom 3,restroom,T1,2026-06-23 10:00:00,12,20,0.6,medium
OCC001644,FAC0023,Restroom 3,restroom,T1,2026-06-23 11:00:00,9,20,0.45,medium
OCC001645,FAC0023,Restroom 3,restroom,T1,2026-06-23 12:00:00,8,20,0.41,medium
OCC001646,FAC0023,Restroom 3,restroom,T1,2026-06-23 13:00:00,5,20,0.24,low
OCC001647,FAC0023,Restroom 3,restroom,T1,2026-06-23 14:00:00,7,20,0.35,low
OCC001648,FAC0023,Restroom 3,restroom,T1,2026-06-23 15:00:00,10,20,0.52,medium
OCC001649,FAC0023,Restroom 3,restroom,T1,2026-06-23 16:00:00,10,20,0.51,medium
OCC001650,FAC0023,Restroom 3,restroom,T1,2026-06-23 17:00:00,14,20,0.69,medium
OCC001651,FAC0023,Restroom 3,restroom,T1,2026-06-23 18:00:00,12,20,0.59,medium
OCC001652,FAC0023,Restroom 3,restroom,T1,2026-06-23 19:00:00,13,20,0.66,medium
OCC001653,FAC0023,Restroom 3,restroom,T1,2026-06-23 20:00:00,10,20,0.52,medium
OCC001654,FAC0023,Restroom 3,restroom,T1,2026-06-23 21:00:00,7,20,0.33,low
OCC001655,FAC0023,Restroom 3,restroom,T1,2026-06-23 22:00:00,6,20,0.32,low
OCC001656,FAC0023,Restroom 3,restroom,T1,2026-06-23 23:00:00,4,20,0.22,low
OCC001657,FAC0024,Restroom 4,restroom,T1,2026-06-21 00:00:00,6,20,0.29,low
OCC001658,FAC0024,Restroom 4,restroom,T1,2026-06-21 01:00:00,4,20,0.21,low
OCC001659,FAC0024,Restroom 4,restroom,T1,2026-06-21 02:00:00,6,20,0.3,low
OCC001660,FAC0024,Restroom 4,restroom,T1,2026-06-21 03:00:00,6,20,0.28,low
OCC001661,FAC0024,Restroom 4,restroom,T1,2026-06-21 04:00:00,8,20,0.38,low
OCC001662,FAC0024,Restroom 4,restroom,T1,2026-06-21 05:00:00,8,20,0.4,medium
OCC001663,FAC0024,Restroom 4,restroom,T1,2026-06-21 06:00:00,11,20,0.55,medium
OCC001664,FAC0024,Restroom 4,restroom,T1,2026-06-21 07:00:00,13,20,0.66,medium
OCC001665,FAC0024,Restroom 4,restroom,T1,2026-06-21 08:00:00,16,20,0.78,high
OCC001666,FAC0024,Restroom 4,restroom,T1,2026-06-21 09:00:00,12,20,0.61,medium
OCC001667,FAC0024,Restroom 4,restroom,T1,2026-06-21 10:00:00,11,20,0.54,medium
OCC001668,FAC0024,Restroom 4,restroom,T1,2026-06-21 11:00:00,11,20,0.53,medium
OCC001669,FAC0024,Restroom 4,restroom,T1,2026-06-21 12:00:00,8,20,0.38,low
OCC001670,FAC0024,Restroom 4,restroom,T1,2026-06-21 13:00:00,7,20,0.35,low
OCC001671,FAC0024,Restroom 4,restroom,T1,2026-06-21 14:00:00,9,20,0.47,medium
OCC001672,FAC0024,Restroom 4,restroom,T1,2026-06-21 15:00:00,10,20,0.52,medium
OCC001673,FAC0024,Restroom 4,restroom,T1,2026-06-21 16:00:00,11,20,0.53,medium
OCC001674,FAC0024,Restroom 4,restroom,T1,2026-06-21 17:00:00,15,20,0.74,medium
OCC001675,FAC0024,Restroom 4,restroom,T1,2026-06-21 18:00:00,14,20,0.72,medium
OCC001676,FAC0024,Restroom 4,restroom,T1,2026-06-21 19:00:00,14,20,0.72,medium
OCC001677,FAC0024,Restroom 4,restroom,T1,2026-06-21 20:00:00,9,20,0.43,medium
OCC001678,FAC0024,Restroom 4,restroom,T1,2026-06-21 21:00:00,8,20,0.42,medium
OCC001679,FAC0024,Restroom 4,restroom,T1,2026-06-21 22:00:00,8,20,0.38,low
OCC001680,FAC0024,Restroom 4,restroom,T1,2026-06-21 23:00:00,6,20,0.32,low
OCC001681,FAC0024,Restroom 4,restroom,T1,2026-06-22 00:00:00,7,20,0.36,low
OCC001682,FAC0024,Restroom 4,restroom,T1,2026-06-22 01:00:00,6,20,0.31,low
OCC001683,FAC0024,Restroom 4,restroom,T1,2026-06-22 02:00:00,7,20,0.34,low
OCC001684,FAC0024,Restroom 4,restroom,T1,2026-06-22 03:00:00,8,20,0.41,medium
OCC001685,FAC0024,Restroom 4,restroom,T1,2026-06-22 04:00:00,7,20,0.33,low
OCC001686,FAC0024,Restroom 4,restroom,T1,2026-06-22 05:00:00,10,20,0.48,medium
OCC001687,FAC0024,Restroom 4,restroom,T1,2026-06-22 06:00:00,11,20,0.54,medium
OCC001688,FAC0024,Restroom 4,restroom,T1,2026-06-22 07:00:00,15,20,0.74,medium
OCC001689,FAC0024,Restroom 4,restroom,T1,2026-06-22 08:00:00,16,20,0.81,high
OCC001690,FAC0024,Restroom 4,restroom,T1,2026-06-22 09:00:00,14,20,0.68,medium
OCC001691,FAC0024,Restroom 4,restroom,T1,2026-06-22 10:00:00,13,20,0.65,medium
OCC001692,FAC0024,Restroom 4,restroom,T1,2026-06-22 11:00:00,11,20,0.53,medium
OCC001693,FAC0024,Restroom 4,restroom,T1,2026-06-22 12:00:00,6,20,0.32,low
OCC001694,FAC0024,Restroom 4,restroom,T1,2026-06-22 13:00:00,9,20,0.44,medium
OCC001695,FAC0024,Restroom 4,restroom,T1,2026-06-22 14:00:00,10,20,0.49,medium
OCC001696,FAC0024,Restroom 4,restroom,T1,2026-06-22 15:00:00,9,20,0.45,medium
OCC001697,FAC0024,Restroom 4,restroom,T1,2026-06-22 16:00:00,12,20,0.59,medium
OCC001698,FAC0024,Restroom 4,restroom,T1,2026-06-22 17:00:00,15,20,0.76,high
OCC001699,FAC0024,Restroom 4,restroom,T1,2026-06-22 18:00:00,14,20,0.68,medium
OCC001700,FAC0024,Restroom 4,restroom,T1,2026-06-22 19:00:00,15,20,0.75,high
OCC001701,FAC0024,Restroom 4,restroom,T1,2026-06-22 20:00:00,13,20,0.65,medium
OCC001702,FAC0024,Restroom 4,restroom,T1,2026-06-22 21:00:00,7,20,0.34,low
OCC001703,FAC0024,Restroom 4,restroom,T1,2026-06-22 22:00:00,8,20,0.38,low
OCC001704,FAC0024,Restroom 4,restroom,T1,2026-06-22 23:00:00,8,20,0.41,medium
OCC001705,FAC0024,Restroom 4,restroom,T1,2026-06-23 00:00:00,6,20,0.31,low
OCC001706,FAC0024,Restroom 4,restroom,T1,2026-06-23 01:00:00,5,20,0.24,low
OCC001707,FAC0024,Restroom 4,restroom,T1,2026-06-23 02:00:00,7,20,0.37,low
OCC001708,FAC0024,Restroom 4,restroom,T1,2026-06-23 03:00:00,6,20,0.29,low
OCC001709,FAC0024,Restroom 4,restroom,T1,2026-06-23 04:00:00,8,20,0.38,low
OCC001710,FAC0024,Restroom 4,restroom,T1,2026-06-23 05:00:00,8,20,0.38,low
OCC001711,FAC0024,Restroom 4,restroom,T1,2026-06-23 06:00:00,14,20,0.69,medium
OCC001712,FAC0024,Restroom 4,restroom,T1,2026-06-23 07:00:00,12,20,0.6,medium
OCC001713,FAC0024,Restroom 4,restroom,T1,2026-06-23 08:00:00,17,20,0.85,high
OCC001714,FAC0024,Restroom 4,restroom,T1,2026-06-23 09:00:00,15,20,0.74,medium
OCC001715,FAC0024,Restroom 4,restroom,T1,2026-06-23 10:00:00,12,20,0.58,medium
OCC001716,FAC0024,Restroom 4,restroom,T1,2026-06-23 11:00:00,9,20,0.45,medium
OCC001717,FAC0024,Restroom 4,restroom,T1,2026-06-23 12:00:00,7,20,0.37,low
OCC001718,FAC0024,Restroom 4,restroom,T1,2026-06-23 13:00:00,8,20,0.39,low
OCC001719,FAC0024,Restroom 4,restroom,T1,2026-06-23 14:00:00,6,20,0.3,low
OCC001720,FAC0024,Restroom 4,restroom,T1,2026-06-23 15:00:00,11,20,0.53,medium
OCC001721,FAC0024,Restroom 4,restroom,T1,2026-06-23 16:00:00,11,20,0.56,medium
OCC001722,FAC0024,Restroom 4,restroom,T1,2026-06-23 17:00:00,13,20,0.66,medium
OCC001723,FAC0024,Restroom 4,restroom,T1,2026-06-23 18:00:00,13,20,0.64,medium
OCC001724,FAC0024,Restroom 4,restroom,T1,2026-06-23 19:00:00,14,20,0.69,medium
OCC001725,FAC0024,Restroom 4,restroom,T1,2026-06-23 20:00:00,12,20,0.59,medium
OCC001726,FAC0024,Restroom 4,restroom,T1,2026-06-23 21:00:00,9,20,0.47,medium
OCC001727,FAC0024,Restroom 4,restroom,T1,2026-06-23 22:00:00,7,20,0.34,low
OCC001728,FAC0024,Restroom 4,restroom,T1,2026-06-23 23:00:00,6,20,0.3,low
OCC001729,FAC0025,Restroom 5,restroom,T1,2026-06-21 00:00:00,6,20,0.32,low
OCC001730,FAC0025,Restroom 5,restroom,T1,2026-06-21 01:00:00,6,20,0.29,low
OCC001731,FAC0025,Restroom 5,restroom,T1,2026-06-21 02:00:00,6,20,0.32,low
OCC001732,FAC0025,Restroom 5,restroom,T1,2026-06-21 03:00:00,6,20,0.32,low
OCC001733,FAC0025,Restroom 5,restroom,T1,2026-06-21 04:00:00,9,20,0.45,medium
OCC001734,FAC0025,Restroom 5,restroom,T1,2026-06-21 05:00:00,9,20,0.46,medium
OCC001735,FAC0025,Restroom 5,restroom,T1,2026-06-21 06:00:00,12,20,0.58,medium
OCC001736,FAC0025,Restroom 5,restroom,T1,2026-06-21 07:00:00,15,20,0.75,medium
OCC001737,FAC0025,Restroom 5,restroom,T1,2026-06-21 08:00:00,16,20,0.82,high
OCC001738,FAC0025,Restroom 5,restroom,T1,2026-06-21 09:00:00,13,20,0.65,medium
OCC001739,FAC0025,Restroom 5,restroom,T1,2026-06-21 10:00:00,12,20,0.58,medium
OCC001740,FAC0025,Restroom 5,restroom,T1,2026-06-21 11:00:00,11,20,0.54,medium
OCC001741,FAC0025,Restroom 5,restroom,T1,2026-06-21 12:00:00,8,20,0.42,medium
OCC001742,FAC0025,Restroom 5,restroom,T1,2026-06-21 13:00:00,9,20,0.47,medium
OCC001743,FAC0025,Restroom 5,restroom,T1,2026-06-21 14:00:00,10,20,0.52,medium
OCC001744,FAC0025,Restroom 5,restroom,T1,2026-06-21 15:00:00,10,20,0.52,medium
OCC001745,FAC0025,Restroom 5,restroom,T1,2026-06-21 16:00:00,13,20,0.63,medium
OCC001746,FAC0025,Restroom 5,restroom,T1,2026-06-21 17:00:00,17,20,0.84,high
OCC001747,FAC0025,Restroom 5,restroom,T1,2026-06-21 18:00:00,18,20,0.88,high
OCC001748,FAC0025,Restroom 5,restroom,T1,2026-06-21 19:00:00,11,20,0.57,medium
OCC001749,FAC0025,Restroom 5,restroom,T1,2026-06-21 20:00:00,13,20,0.63,medium
OCC001750,FAC0025,Restroom 5,restroom,T1,2026-06-21 21:00:00,10,20,0.51,medium
OCC001751,FAC0025,Restroom 5,restroom,T1,2026-06-21 22:00:00,10,20,0.49,medium
OCC001752,FAC0025,Restroom 5,restroom,T1,2026-06-21 23:00:00,8,20,0.42,medium
OCC001753,FAC0025,Restroom 5,restroom,T1,2026-06-22 00:00:00,6,20,0.32,low
OCC001754,FAC0025,Restroom 5,restroom,T1,2026-06-22 01:00:00,7,20,0.33,low
OCC001755,FAC0025,Restroom 5,restroom,T1,2026-06-22 02:00:00,6,20,0.31,low
OCC001756,FAC0025,Restroom 5,restroom,T1,2026-06-22 03:00:00,8,20,0.42,medium
OCC001757,FAC0025,Restroom 5,restroom,T1,2026-06-22 04:00:00,9,20,0.46,medium
OCC001758,FAC0025,Restroom 5,restroom,T1,2026-06-22 05:00:00,10,20,0.48,medium
OCC001759,FAC0025,Restroom 5,restroom,T1,2026-06-22 06:00:00,11,20,0.54,medium
OCC001760,FAC0025,Restroom 5,restroom,T1,2026-06-22 07:00:00,14,20,0.71,medium
OCC001761,FAC0025,Restroom 5,restroom,T1,2026-06-22 08:00:00,19,20,0.94,high
OCC001762,FAC0025,Restroom 5,restroom,T1,2026-06-22 09:00:00,16,20,0.78,high
OCC001763,FAC0025,Restroom 5,restroom,T1,2026-06-22 10:00:00,12,20,0.6,medium
OCC001764,FAC0025,Restroom 5,restroom,T1,2026-06-22 11:00:00,12,20,0.59,medium
OCC001765,FAC0025,Restroom 5,restroom,T1,2026-06-22 12:00:00,6,20,0.32,low
OCC001766,FAC0025,Restroom 5,restroom,T1,2026-06-22 13:00:00,8,20,0.41,medium
OCC001767,FAC0025,Restroom 5,restroom,T1,2026-06-22 14:00:00,9,20,0.47,medium
OCC001768,FAC0025,Restroom 5,restroom,T1,2026-06-22 15:00:00,11,20,0.56,medium
OCC001769,FAC0025,Restroom 5,restroom,T1,2026-06-22 16:00:00,12,20,0.59,medium
OCC001770,FAC0025,Restroom 5,restroom,T1,2026-06-22 17:00:00,17,20,0.85,high
OCC001771,FAC0025,Restroom 5,restroom,T1,2026-06-22 18:00:00,16,20,0.81,high
OCC001772,FAC0025,Restroom 5,restroom,T1,2026-06-22 19:00:00,15,20,0.74,medium
OCC001773,FAC0025,Restroom 5,restroom,T1,2026-06-22 20:00:00,13,20,0.65,medium
OCC001774,FAC0025,Restroom 5,restroom,T1,2026-06-22 21:00:00,11,20,0.55,medium
OCC001775,FAC0025,Restroom 5,restroom,T1,2026-06-22 22:00:00,7,20,0.34,low
OCC001776,FAC0025,Restroom 5,restroom,T1,2026-06-22 23:00:00,7,20,0.36,low
OCC001777,FAC0025,Restroom 5,restroom,T1,2026-06-23 00:00:00,8,20,0.38,low
OCC001778,FAC0025,Restroom 5,restroom,T1,2026-06-23 01:00:00,6,20,0.28,low
OCC001779,FAC0025,Restroom 5,restroom,T1,2026-06-23 02:00:00,7,20,0.36,low
OCC001780,FAC0025,Restroom 5,restroom,T1,2026-06-23 03:00:00,9,20,0.46,medium
OCC001781,FAC0025,Restroom 5,restroom,T1,2026-06-23 04:00:00,9,20,0.45,medium
OCC001782,FAC0025,Restroom 5,restroom,T1,2026-06-23 05:00:00,10,20,0.52,medium
OCC001783,FAC0025,Restroom 5,restroom,T1,2026-06-23 06:00:00,13,20,0.65,medium
OCC001784,FAC0025,Restroom 5,restroom,T1,2026-06-23 07:00:00,13,20,0.66,medium
OCC001785,FAC0025,Restroom 5,restroom,T1,2026-06-23 08:00:00,14,20,0.68,medium
OCC001786,FAC0025,Restroom 5,restroom,T1,2026-06-23 09:00:00,13,20,0.66,medium
OCC001787,FAC0025,Restroom 5,restroom,T1,2026-06-23 10:00:00,10,20,0.52,medium
OCC001788,FAC0025,Restroom 5,restroom,T1,2026-06-23 11:00:00,10,20,0.51,medium
OCC001789,FAC0025,Restroom 5,restroom,T1,2026-06-23 12:00:00,9,20,0.46,medium
OCC001790,FAC0025,Restroom 5,restroom,T1,2026-06-23 13:00:00,8,20,0.39,low
OCC001791,FAC0025,Restroom 5,restroom,T1,2026-06-23 14:00:00,7,20,0.36,low
OCC001792,FAC0025,Restroom 5,restroom,T1,2026-06-23 15:00:00,10,20,0.48,medium
OCC001793,FAC0025,Restroom 5,restroom,T1,2026-06-23 16:00:00,12,20,0.62,medium
OCC001794,FAC0025,Restroom 5,restroom,T1,2026-06-23 17:00:00,18,20,0.88,high
OCC001795,FAC0025,Restroom 5,restroom,T1,2026-06-23 18:00:00,14,20,0.69,medium
OCC001796,FAC0025,Restroom 5,restroom,T1,2026-06-23 19:00:00,15,20,0.73,medium
OCC001797,FAC0025,Restroom 5,restroom,T1,2026-06-23 20:00:00,10,20,0.5,medium
OCC001798,FAC0025,Restroom 5,restroom,T1,2026-06-23 21:00:00,11,20,0.53,medium
OCC001799,FAC0025,Restroom 5,restroom,T1,2026-06-23 22:00:00,8,20,0.41,medium
OCC001800,FAC0025,Restroom 5,restroom,T1,2026-06-23 23:00:00,8,20,0.4,medium
OCC001801,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 00:00:00,8,15,0.52,medium
OCC001802,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 01:00:00,7,15,0.49,medium
OCC001803,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 02:00:00,8,15,0.55,medium
OCC001804,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 03:00:00,9,15,0.6,medium
OCC001805,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 04:00:00,10,15,0.63,medium
OCC001806,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 05:00:00,10,15,0.67,medium
OCC001807,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 06:00:00,14,15,0.92,high
OCC001808,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 07:00:00,13,15,0.89,high
OCC001809,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 08:00:00,14,15,0.93,high
OCC001810,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 09:00:00,15,15,0.99,high
OCC001811,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 10:00:00,12,15,0.78,high
OCC001812,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 11:00:00,11,15,0.75,medium
OCC001813,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 12:00:00,10,15,0.66,medium
OCC001814,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 13:00:00,9,15,0.57,medium
OCC001815,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 14:00:00,8,15,0.56,medium
OCC001816,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 15:00:00,12,15,0.78,high
OCC001817,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 16:00:00,13,15,0.87,high
OCC001818,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 17:00:00,15,15,0.99,high
OCC001819,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 18:00:00,15,15,0.99,high
OCC001820,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 19:00:00,14,15,0.96,high
OCC001821,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 20:00:00,14,15,0.92,high
OCC001822,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 21:00:00,11,15,0.73,medium
OCC001823,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 22:00:00,11,15,0.74,medium
OCC001824,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-21 23:00:00,8,15,0.55,medium
OCC001825,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 00:00:00,10,15,0.65,medium
OCC001826,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 01:00:00,9,15,0.61,medium
OCC001827,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 02:00:00,8,15,0.56,medium
OCC001828,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 03:00:00,9,15,0.61,medium
OCC001829,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 04:00:00,11,15,0.73,medium
OCC001830,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 05:00:00,12,15,0.83,high
OCC001831,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 06:00:00,12,15,0.81,high
OCC001832,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 07:00:00,14,15,0.96,high
OCC001833,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 08:00:00,14,15,0.9,high
OCC001834,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 09:00:00,15,15,0.99,high
OCC001835,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 10:00:00,12,15,0.82,high
OCC001836,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 11:00:00,13,15,0.84,high
OCC001837,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 12:00:00,10,15,0.65,medium
OCC001838,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 13:00:00,11,15,0.71,medium
OCC001839,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 14:00:00,11,15,0.73,medium
OCC001840,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 15:00:00,10,15,0.69,medium
OCC001841,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 16:00:00,12,15,0.77,high
OCC001842,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 17:00:00,14,15,0.96,high
OCC001843,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 18:00:00,15,15,0.99,high
OCC001844,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 19:00:00,14,15,0.95,high
OCC001845,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 20:00:00,12,15,0.79,high
OCC001846,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 21:00:00,11,15,0.74,medium
OCC001847,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 22:00:00,9,15,0.59,medium
OCC001848,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-22 23:00:00,11,15,0.7,medium
OCC001849,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 00:00:00,8,15,0.54,medium
OCC001850,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 01:00:00,7,15,0.5,medium
OCC001851,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 02:00:00,9,15,0.62,medium
OCC001852,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 03:00:00,8,15,0.56,medium
OCC001853,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 04:00:00,10,15,0.68,medium
OCC001854,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 05:00:00,11,15,0.75,high
OCC001855,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 06:00:00,13,15,0.89,high
OCC001856,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 07:00:00,15,15,0.99,high
OCC001857,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 08:00:00,15,15,0.99,high
OCC001858,FAC0027,Gift Shop 1,gift_shop,T1,2026-06-23 09:00:00,15,15,0.99,high
